UF,Sexo,Idade,Anos de Estudo,Renda
Paraíba,Masculino,67,2,0
Paraíba,Masculino,40,9,788
Paraíba,Masculino,25,12,788
Paraíba,Masculino,55,5,788
Paraíba,Masculino,34,10,1300
Paraíba,Masculino,47,1,788
Paraíba,Masculino,49,11,788
Paraíba,Masculino,20,6,400
Paraíba,Masculino,37,8,900
Paraíba,Masculino,59,1,600
Paraíba,Masculino,40,1,480
Paraíba,Masculino,33,12,900
Paraíba,Masculino,46,12,788
Paraíba,Masculino,63,1,0
Paraíba,Masculino,47,14,250
Paraíba,Masculino,62,2,300
Paraíba,Masculino,22,10,788
Paraíba,Masculino,56,12,2000
Paraíba,Masculino,52,1,500
Paraíba,Masculino,49,1,90
Paraíba,Masculino,61,1,0
Paraíba,Masculino,36,10,350
Paraíba,Masculino,48,5,1800
Paraíba,Masculino,54,9,804
Paraíba,Masculino,76,4,800
Paraíba,Masculino,38,4,900
Paraíba,Masculino,29,12,800
Paraíba,Masculino,39,5,850
Paraíba,Masculino,49,5,800
Paraíba,Masculino,46,6,960
Paraíba,Masculino,51,12,900
Paraíba,Masculino,39,14,788
Paraíba,Masculino,51,9,2000
Paraíba,Masculino,56,16,2000
Paraíba,Masculino,30,16,2000
Paraíba,Masculino,32,16,6000
Paraíba,Masculino,47,12,5000
Paraíba,Masculino,46,16,1400
Paraíba,Masculino,44,16,1800
Paraíba,Masculino,62,16,3600
Paraíba,Masculino,37,16,4500
Paraíba,Masculino,55,12,911
Paraíba,Masculino,50,10,4000
Paraíba,Masculino,51,3,1200
Paraíba,Masculino,40,2,900
Paraíba,Masculino,35,4,1000
Paraíba,Masculino,27,4,60
Paraíba,Masculino,54,12,1500
Paraíba,Masculino,25,12,1060
Paraíba,Masculino,30,6,788
Paraíba,Masculino,47,5,1000
Paraíba,Masculino,59,6,788
Paraíba,Masculino,54,12,1200
Paraíba,Masculino,44,16,6000
Paraíba,Masculino,32,12,2000
Paraíba,Masculino,18,9,2000
Paraíba,Masculino,50,14,1000
Paraíba,Masculino,40,5,950
Paraíba,Masculino,36,12,1800
Paraíba,Masculino,40,14,3000
Paraíba,Masculino,27,12,5000
Paraíba,Masculino,57,12,3000
Paraíba,Masculino,52,16,788
Paraíba,Masculino,66,16,3500
Paraíba,Masculino,46,15,1500
Paraíba,Masculino,37,12,3000
Paraíba,Masculino,30,15,1000
Paraíba,Masculino,28,12,1000
Paraíba,Masculino,31,16,2300
Paraíba,Masculino,30,16,3500
Paraíba,Masculino,33,14,2000
Paraíba,Masculino,39,12,800
Paraíba,Masculino,53,7,788
Paraíba,Masculino,56,12,1100
Paraíba,Masculino,36,12,1400
Paraíba,Masculino,42,16,2200
Paraíba,Masculino,40,6,750
Paraíba,Masculino,46,10,2000
Paraíba,Masculino,63,16,5000
Paraíba,Masculino,58,3,788
Paraíba,Masculino,47,16,4000
Paraíba,Masculino,39,16,5000
Paraíba,Masculino,65,16,8000
Paraíba,Masculino,42,16,12000
Paraíba,Masculino,56,16,3500
Paraíba,Masculino,30,16,1200
Paraíba,Masculino,71,8,818
Paraíba,Masculino,27,12,1000
Paraíba,Masculino,54,12,2500
Paraíba,Masculino,50,12,1500
Paraíba,Masculino,51,12,2200
Paraíba,Masculino,48,12,1000
Paraíba,Masculino,55,6,2000
Paraíba,Masculino,29,13,1800
Paraíba,Masculino,40,9,1300
Paraíba,Masculino,56,9,788
Paraíba,Masculino,45,16,2800
Paraíba,Masculino,45,13,1300
Paraíba,Masculino,27,16,1500
Paraíba,Masculino,35,8,788
Paraíba,Masculino,45,1,788
Paraíba,Masculino,41,1,1500
Paraíba,Masculino,39,2,400
Paraíba,Masculino,33,7,3000
Paraíba,Masculino,37,1,788
Paraíba,Masculino,59,1,1000
Paraíba,Masculino,52,6,750
Paraíba,Masculino,23,11,788
Paraíba,Masculino,37,16,6500
Paraíba,Masculino,53,14,5000
Paraíba,Masculino,42,16,4000
Paraíba,Masculino,51,16,18000
Paraíba,Masculino,53,16,6000
Paraíba,Masculino,59,16,4000
Paraíba,Masculino,31,16,5000
Paraíba,Masculino,60,16,7000
Paraíba,Masculino,56,1,600
Paraíba,Masculino,29,7,1100
Paraíba,Masculino,31,16,1500
Paraíba,Masculino,34,12,2500
Paraíba,Masculino,40,12,900
Paraíba,Masculino,49,6,2000
Paraíba,Masculino,61,13,3000
Paraíba,Masculino,52,1,1250
Paraíba,Masculino,57,9,1800
Paraíba,Masculino,18,1,788
Paraíba,Masculino,32,1,1630
Paraíba,Masculino,48,16,3800
Paraíba,Masculino,33,14,1000
Paraíba,Masculino,60,16,3200
Paraíba,Masculino,72,6,2500
Paraíba,Masculino,56,16,3500
Paraíba,Masculino,56,3,400
Paraíba,Masculino,28,9,1500
Paraíba,Masculino,22,9,800
Paraíba,Masculino,52,16,5000
Paraíba,Masculino,40,16,1800
Paraíba,Masculino,56,16,8000
Paraíba,Masculino,40,16,7000
Paraíba,Masculino,73,12,10000
Paraíba,Masculino,35,9,1200
Paraíba,Masculino,41,7,2000
Paraíba,Masculino,36,10,788
Paraíba,Masculino,27,6,788
Paraíba,Masculino,33,9,788
Paraíba,Masculino,43,5,1200
Paraíba,Masculino,65,1,788
Paraíba,Masculino,29,1,1000
Paraíba,Masculino,33,1,788
Paraíba,Masculino,54,3,600
Paraíba,Masculino,43,1,788
Paraíba,Masculino,53,6,600
Paraíba,Masculino,38,4,788
Paraíba,Masculino,51,5,1200
Paraíba,Masculino,21,9,1000
Paraíba,Masculino,34,7,1400
Paraíba,Masculino,28,16,4500
Paraíba,Masculino,35,14,2000
Paraíba,Masculino,32,12,2000
Paraíba,Masculino,37,16,2500
Paraíba,Masculino,42,3,1500
Paraíba,Masculino,43,9,788
Paraíba,Masculino,58,1,1300
Paraíba,Masculino,40,4,900
Paraíba,Masculino,47,16,3500
Paraíba,Masculino,43,16,5000
Paraíba,Masculino,59,16,6000
Paraíba,Masculino,46,16,5000
Paraíba,Masculino,53,16,3800
Paraíba,Masculino,45,15,2500
Paraíba,Masculino,29,11,2500
Paraíba,Masculino,46,12,3000
Paraíba,Masculino,49,6,788
Paraíba,Masculino,29,11,600
Paraíba,Masculino,32,12,3000
Paraíba,Masculino,52,12,10000
Paraíba,Masculino,55,12,3500
Paraíba,Masculino,38,12,2000
Paraíba,Masculino,51,13,3000
Paraíba,Masculino,64,14,3100
Paraíba,Masculino,62,6,7000
Paraíba,Masculino,23,12,1000
Paraíba,Masculino,38,6,1200
Paraíba,Masculino,38,5,800
Paraíba,Masculino,59,7,788
Paraíba,Masculino,38,9,1800
Paraíba,Masculino,26,9,1000
Paraíba,Masculino,27,10,788
Paraíba,Masculino,37,9,2000
Paraíba,Masculino,35,16,1500
Paraíba,Masculino,40,12,3000
Paraíba,Masculino,30,10,1100
Paraíba,Masculino,32,12,1200
Paraíba,Masculino,62,5,200
Paraíba,Masculino,54,5,788
Paraíba,Masculino,36,12,550
Paraíba,Masculino,30,12,800
Paraíba,Masculino,39,2,1700
Paraíba,Masculino,21,5,900
Paraíba,Masculino,55,1,250
Paraíba,Masculino,34,3,788
Paraíba,Masculino,57,1,400
Paraíba,Masculino,29,3,2000
Paraíba,Masculino,32,7,1000
Paraíba,Masculino,34,3,788
Paraíba,Masculino,38,9,788
Paraíba,Masculino,55,1,400
Paraíba,Masculino,50,10,991
Paraíba,Masculino,56,13,2000
Paraíba,Masculino,24,12,500
Paraíba,Masculino,46,6,300
Paraíba,Masculino,81,2,0
Paraíba,Masculino,41,3,800
Paraíba,Masculino,41,1,0
Paraíba,Masculino,35,12,1500
Paraíba,Masculino,62,1,40
Paraíba,Masculino,37,9,60
Paraíba,Masculino,36,1,800
Paraíba,Masculino,26,12,788
Paraíba,Masculino,45,2,800
Paraíba,Masculino,33,6,500
Paraíba,Masculino,42,12,1200
Paraíba,Masculino,43,2,600
Paraíba,Masculino,34,12,900
Paraíba,Masculino,54,2,788
Paraíba,Masculino,46,1,788
Paraíba,Masculino,20,5,788
Paraíba,Masculino,29,3,0
Paraíba,Masculino,53,4,600
Paraíba,Masculino,47,12,3000
Paraíba,Masculino,25,15,788
Paraíba,Masculino,51,12,788
Paraíba,Masculino,42,3,400
Paraíba,Masculino,37,5,200
Paraíba,Masculino,49,6,650
Paraíba,Masculino,55,5,788
Paraíba,Masculino,64,3,200
Paraíba,Masculino,39,9,915
Paraíba,Masculino,52,4,350
Paraíba,Masculino,39,10,150
Paraíba,Masculino,28,9,1800
Paraíba,Masculino,52,12,70
Paraíba,Masculino,25,6,700
Paraíba,Masculino,46,2,788
Paraíba,Masculino,68,2,0
Paraíba,Masculino,40,5,0
Paraíba,Masculino,85,1,0
Paraíba,Masculino,62,4,0
Paraíba,Masculino,60,1,0
Paraíba,Masculino,34,5,60
Paraíba,Masculino,52,1,0
Paraíba,Masculino,43,16,5000
Paraíba,Masculino,70,14,394
Paraíba,Masculino,27,16,1500
Paraíba,Masculino,68,12,1200
Paraíba,Masculino,49,1,788
Paraíba,Masculino,35,9,200
Paraíba,Masculino,52,5,788
Paraíba,Masculino,32,12,1700
Paraíba,Masculino,45,5,788
Paraíba,Masculino,36,12,2000
Paraíba,Masculino,37,12,788
Paraíba,Masculino,50,12,400
Paraíba,Masculino,47,1,600
Paraíba,Masculino,23,9,900
Paraíba,Masculino,25,4,240
Paraíba,Masculino,76,2,788
Paraíba,Masculino,41,2,1000
Paraíba,Masculino,33,10,1500
Paraíba,Masculino,40,8,1600
Paraíba,Masculino,57,1,380
Paraíba,Masculino,43,12,1220
Paraíba,Masculino,31,12,400
Paraíba,Masculino,52,16,30000
Paraíba,Masculino,51,16,4000
Paraíba,Masculino,48,12,1200
Paraíba,Masculino,49,12,3500
Paraíba,Masculino,40,12,2000
Paraíba,Masculino,59,12,1250
Paraíba,Masculino,31,16,2600
Paraíba,Masculino,31,16,2700
Paraíba,Masculino,42,8,1000
Paraíba,Masculino,41,8,600
Paraíba,Masculino,57,5,800
Paraíba,Masculino,39,1,500
Paraíba,Masculino,72,12,5000
Paraíba,Masculino,27,12,788
Paraíba,Masculino,49,12,788
Paraíba,Masculino,55,9,788
Paraíba,Masculino,51,4,2500
Paraíba,Masculino,38,12,3000
Paraíba,Masculino,62,12,400
Paraíba,Masculino,55,1,788
Paraíba,Masculino,57,10,500
Paraíba,Masculino,58,3,3000
Paraíba,Masculino,34,6,788
Paraíba,Masculino,66,12,0
Paraíba,Masculino,44,3,900
Paraíba,Masculino,43,1,100
Paraíba,Masculino,62,1,0
Paraíba,Masculino,45,1,300
Paraíba,Masculino,31,5,210
Paraíba,Masculino,34,2,300
Paraíba,Masculino,43,10,788
Paraíba,Masculino,51,5,300
Paraíba,Masculino,54,7,750
Paraíba,Masculino,29,1,600
Paraíba,Masculino,69,2,300
Paraíba,Masculino,26,8,2300
Paraíba,Masculino,38,5,3000
Paraíba,Masculino,29,12,1100
Paraíba,Masculino,52,1,540
Paraíba,Masculino,33,5,600
Paraíba,Masculino,58,1,100
Paraíba,Masculino,29,4,400
Paraíba,Masculino,43,1,110
Paraíba,Masculino,42,4,350
Paraíba,Masculino,64,1,0
Paraíba,Masculino,40,1,200
Paraíba,Masculino,54,3,30
Paraíba,Masculino,30,6,1200
Paraíba,Masculino,76,1,200
Paraíba,Masculino,33,12,1600
Paraíba,Masculino,47,1,240
Paraíba,Masculino,71,1,300
Paraíba,Masculino,29,3,200
Paraíba,Masculino,49,3,300
Paraíba,Masculino,39,12,788
Paraíba,Masculino,48,12,788
Paraíba,Masculino,32,9,3000
Paraíba,Masculino,37,4,460
Paraíba,Masculino,23,8,800
Paraíba,Masculino,41,5,700
Paraíba,Masculino,49,7,788
Paraíba,Masculino,32,12,788
Paraíba,Masculino,38,12,1200
Paraíba,Masculino,36,10,788
Paraíba,Masculino,45,5,788
Paraíba,Masculino,86,1,60
Paraíba,Masculino,62,5,200
Paraíba,Masculino,44,12,1576
Paraíba,Masculino,65,9,80
Paraíba,Masculino,41,5,788
Paraíba,Masculino,75,3,210
Paraíba,Masculino,53,1,300
Paraíba,Masculino,25,12,465
Paraíba,Masculino,36,12,33
Paraíba,Masculino,44,10,550
Paraíba,Masculino,33,6,750
Paraíba,Masculino,51,4,80
Paraíba,Masculino,52,6,100
Paraíba,Masculino,30,6,2000
Paraíba,Masculino,43,11,970
Paraíba,Masculino,29,12,788
Paraíba,Masculino,54,1,300
Paraíba,Masculino,34,8,0
Paraíba,Masculino,28,8,11000
Paraíba,Masculino,28,14,2500
Paraíba,Masculino,65,3,850
Paraíba,Masculino,28,12,800
Paraíba,Masculino,66,1,800
Paraíba,Masculino,50,12,2400
Paraíba,Masculino,42,11,1200
Paraíba,Masculino,52,1,800
Paraíba,Masculino,32,6,300
Paraíba,Masculino,43,3,200
Paraíba,Masculino,51,10,1300
Paraíba,Masculino,50,5,800
Paraíba,Masculino,39,5,300
Paraíba,Masculino,39,9,1200
Paraíba,Masculino,34,12,788
Paraíba,Masculino,58,1,200
Paraíba,Masculino,48,12,800
Paraíba,Masculino,41,1,1100
Paraíba,Masculino,65,1,0
Paraíba,Masculino,19,7,788
Paraíba,Masculino,51,1,420
Paraíba,Masculino,49,3,750
Paraíba,Masculino,36,9,1000
Paraíba,Masculino,33,4,400
Paraíba,Masculino,30,16,788
Paraíba,Masculino,43,9,600
Paraíba,Masculino,39,6,600
Paraíba,Masculino,33,3,500
Paraíba,Masculino,42,5,700
Paraíba,Masculino,32,1,788
Paraíba,Masculino,32,9,1000
Paraíba,Masculino,32,4,500
Paraíba,Masculino,44,1,300
Paraíba,Masculino,62,1,300
Paraíba,Masculino,34,5,250
Paraíba,Masculino,51,2,400
Paraíba,Masculino,77,3,300
Paraíba,Masculino,61,12,300
Paraíba,Masculino,71,1,900
Paraíba,Masculino,65,1,48
Paraíba,Masculino,53,1,450
Paraíba,Masculino,52,8,600
Paraíba,Masculino,18,4,700
Paraíba,Masculino,60,1,350
Paraíba,Masculino,20,10,700
Paraíba,Masculino,48,4,200
Paraíba,Masculino,49,5,450
Paraíba,Masculino,42,3,300
Paraíba,Masculino,58,1,0
Paraíba,Masculino,69,1,0
Paraíba,Masculino,69,3,100
Paraíba,Masculino,52,4,960
Paraíba,Masculino,35,1,200
Paraíba,Masculino,31,6,600
Paraíba,Masculino,56,12,1200
Paraíba,Masculino,39,10,788
Paraíba,Masculino,59,4,300
Paraíba,Masculino,48,5,750
Paraíba,Masculino,30,13,890
Paraíba,Masculino,38,1,90
Paraíba,Masculino,32,12,1000
Paraíba,Masculino,34,16,1080
Paraíba,Masculino,45,8,0
Paraíba,Masculino,61,1,500
Paraíba,Masculino,41,12,800
Paraíba,Masculino,59,12,3160
Paraíba,Masculino,55,9,2000
Paraíba,Masculino,49,9,400
Paraíba,Masculino,53,9,1815
Paraíba,Masculino,44,6,0
Paraíba,Masculino,61,1,0
Paraíba,Masculino,43,6,1200
Paraíba,Masculino,40,4,0
Paraíba,Masculino,36,9,788
Paraíba,Masculino,22,11,1325
Paraíba,Masculino,49,2,500
Paraíba,Masculino,26,6,900
Paraíba,Masculino,40,1,0
Paraíba,Masculino,46,9,800
Paraíba,Masculino,21,9,0
Paraíba,Masculino,35,16,3500
Paraíba,Masculino,36,12,1200
Paraíba,Masculino,31,12,788
Paraíba,Masculino,60,5,788
Paraíba,Masculino,44,14,1400
Paraíba,Masculino,41,5,400
Paraíba,Masculino,36,7,788
Paraíba,Masculino,42,1,877
Paraíba,Masculino,24,6,1100
Paraíba,Masculino,31,6,788
Paraíba,Masculino,50,5,1500
Paraíba,Masculino,44,5,2000
Paraíba,Masculino,56,5,880
Paraíba,Masculino,34,4,400
Paraíba,Masculino,56,1,750
Paraíba,Masculino,49,1,500
Paraíba,Masculino,45,7,788
Paraíba,Masculino,50,5,899
Paraíba,Masculino,43,6,788
Paraíba,Masculino,35,2,788
Paraíba,Masculino,21,9,830
Paraíba,Masculino,40,12,1500
Paraíba,Masculino,49,9,2000
Paraíba,Masculino,48,9,3000
Paraíba,Masculino,24,8,880
Paraíba,Masculino,55,10,1200
Paraíba,Masculino,22,12,860
Paraíba,Masculino,61,1,1200
Paraíba,Masculino,33,10,788
Paraíba,Masculino,35,9,788
Paraíba,Masculino,39,9,948
Paraíba,Masculino,27,12,1100
Paraíba,Masculino,46,2,1500
Paraíba,Masculino,51,5,1570
Paraíba,Masculino,48,12,1400
Paraíba,Masculino,65,1,0
Paraíba,Masculino,46,13,788
Paraíba,Masculino,32,5,820
Paraíba,Masculino,35,12,720
Paraíba,Masculino,24,12,800
Paraíba,Masculino,36,1,300
Paraíba,Masculino,67,2,500
Paraíba,Masculino,33,12,400
Paraíba,Masculino,52,3,1100
Paraíba,Masculino,30,6,300
Paraíba,Masculino,30,9,1000
Paraíba,Masculino,31,7,788
Paraíba,Masculino,43,12,788
Paraíba,Masculino,36,3,500
Paraíba,Masculino,22,13,1200
Paraíba,Masculino,78,1,1200
Paraíba,Masculino,25,12,980
Paraíba,Masculino,57,2,788
Paraíba,Masculino,49,2,0
Paraíba,Masculino,26,8,1000
Paraíba,Masculino,64,2,0
Paraíba,Masculino,36,5,3500
Paraíba,Masculino,37,12,1200
Paraíba,Masculino,21,5,0
Paraíba,Masculino,42,2,400
Paraíba,Masculino,24,14,1500
Paraíba,Masculino,32,12,1200
Paraíba,Masculino,32,5,400
Paraíba,Masculino,46,9,1000
Paraíba,Masculino,38,3,300
Paraíba,Masculino,53,2,0
Paraíba,Masculino,57,1,500
Paraíba,Masculino,53,1,0
Paraíba,Masculino,36,12,700
Paraíba,Masculino,39,3,600
Paraíba,Masculino,40,12,1700
Paraíba,Masculino,51,12,788
Paraíba,Masculino,40,12,1080
Paraíba,Masculino,34,3,1500
Paraíba,Masculino,29,12,600
Paraíba,Masculino,35,3,350
Paraíba,Masculino,31,6,600
Paraíba,Masculino,23,14,788
Paraíba,Masculino,57,1,100
Paraíba,Masculino,33,5,600
Paraíba,Masculino,39,4,788
Paraíba,Masculino,37,3,1200
Paraíba,Masculino,49,1,788
Paraíba,Masculino,24,1,450
Paraíba,Masculino,42,1,0
Paraíba,Masculino,26,4,600
Paraíba,Masculino,29,11,1100
Paraíba,Masculino,46,3,940
Paraíba,Masculino,29,6,2000
Paraíba,Masculino,47,3,0
Paraíba,Masculino,26,7,800
Paraíba,Masculino,42,4,300
Paraíba,Masculino,76,1,0
Paraíba,Masculino,39,6,400
Paraíba,Masculino,50,12,1200
Paraíba,Masculino,32,12,1000
Paraíba,Masculino,50,12,789
Paraíba,Masculino,41,3,270
Paraíba,Masculino,45,16,9000
Paraíba,Masculino,49,11,3000
Paraíba,Masculino,55,16,1500
Paraíba,Masculino,40,12,8000
Paraíba,Masculino,40,12,1800
Paraíba,Masculino,44,7,1576
Paraíba,Masculino,44,1,4000
Paraíba,Masculino,55,7,788
Paraíba,Masculino,61,12,500
Paraíba,Masculino,43,1,750
Paraíba,Masculino,57,1,2500
Paraíba,Masculino,70,4,395
Paraíba,Masculino,42,10,3000
Paraíba,Masculino,39,12,840
Paraíba,Masculino,29,1,400
Paraíba,Masculino,28,12,1000
Paraíba,Masculino,40,4,788
Paraíba,Masculino,50,9,800
Paraíba,Masculino,37,3,1000
Paraíba,Masculino,32,9,100
Paraíba,Masculino,81,1,5000
Paraíba,Masculino,30,1,150
Paraíba,Masculino,29,7,960
Paraíba,Masculino,34,12,788
Paraíba,Masculino,44,6,300
Paraíba,Masculino,33,9,200
Paraíba,Masculino,53,4,300
Paraíba,Masculino,41,1,800
Paraíba,Masculino,28,9,800
Paraíba,Masculino,64,1,200
Paraíba,Masculino,49,12,1600
Paraíba,Masculino,31,6,788
Paraíba,Masculino,20,8,788
Paraíba,Masculino,47,5,2000
Paraíba,Masculino,49,5,250
Paraíba,Masculino,26,12,788
Paraíba,Masculino,40,12,1300
Paraíba,Masculino,73,9,300
Paraíba,Masculino,29,1,700
Paraíba,Masculino,46,7,788
Paraíba,Masculino,39,7,1500
Pernambuco,Masculino,57,12,788
Pernambuco,Masculino,56,1,1576
Pernambuco,Masculino,61,13,788
Pernambuco,Masculino,24,8,788
Pernambuco,Masculino,48,10,900
Pernambuco,Masculino,51,1,2600
Pernambuco,Masculino,23,10,1000
Pernambuco,Masculino,39,13,1500
Pernambuco,Masculino,41,12,1576
Pernambuco,Masculino,38,16,500
Pernambuco,Masculino,50,12,788
Pernambuco,Masculino,22,12,1125
Pernambuco,Masculino,51,12,1500
Pernambuco,Masculino,42,9,788
Pernambuco,Masculino,43,9,2000
Pernambuco,Masculino,57,1,1500
Pernambuco,Masculino,47,17,800
Pernambuco,Masculino,49,12,1400
Pernambuco,Masculino,44,12,2300
Pernambuco,Masculino,34,12,1576
Pernambuco,Masculino,32,12,900
Pernambuco,Masculino,36,12,788
Pernambuco,Masculino,64,3,200
Pernambuco,Masculino,57,9,1556
Pernambuco,Masculino,18,12,788
Pernambuco,Masculino,56,9,5000
Pernambuco,Masculino,29,15,1300
Pernambuco,Masculino,42,7,1500
Pernambuco,Masculino,39,5,600
Pernambuco,Masculino,66,9,788
Pernambuco,Masculino,58,12,5000
Pernambuco,Masculino,70,6,845
Pernambuco,Masculino,43,5,500
Pernambuco,Masculino,54,12,1000
Pernambuco,Masculino,50,12,2500
Pernambuco,Masculino,39,12,1200
Pernambuco,Masculino,29,9,1200
Pernambuco,Masculino,43,16,3940
Pernambuco,Masculino,37,10,800
Pernambuco,Masculino,35,9,1700
Pernambuco,Masculino,30,7,1300
Pernambuco,Masculino,38,9,788
Pernambuco,Masculino,50,12,1500
Pernambuco,Masculino,46,6,788
Pernambuco,Masculino,30,9,788
Pernambuco,Masculino,43,16,11000
Pernambuco,Masculino,36,10,1300
Pernambuco,Masculino,64,12,2000
Pernambuco,Masculino,51,1,900
Pernambuco,Masculino,38,3,788
Pernambuco,Masculino,40,16,2300
Pernambuco,Masculino,39,9,788
Pernambuco,Masculino,48,1,788
Pernambuco,Masculino,42,4,788
Pernambuco,Masculino,30,9,400
Pernambuco,Masculino,28,12,788
Pernambuco,Masculino,59,3,788
Pernambuco,Masculino,42,5,500
Pernambuco,Masculino,33,10,9000
Pernambuco,Masculino,44,12,850
Pernambuco,Masculino,44,4,788
Pernambuco,Masculino,33,13,3500
Pernambuco,Masculino,72,1,780
Pernambuco,Masculino,45,6,800
Pernambuco,Masculino,38,17,788
Pernambuco,Masculino,43,2,1100
Pernambuco,Masculino,40,3,788
Pernambuco,Masculino,33,12,6500
Pernambuco,Masculino,35,1,700
Pernambuco,Masculino,33,7,1500
Pernambuco,Masculino,40,7,1500
Pernambuco,Masculino,45,5,300
Pernambuco,Masculino,25,9,380
Pernambuco,Masculino,38,3,800
Pernambuco,Masculino,45,4,200
Pernambuco,Masculino,26,8,800
Pernambuco,Masculino,63,1,2000
Pernambuco,Masculino,50,16,6300
Pernambuco,Masculino,34,14,2000
Pernambuco,Masculino,44,15,6600
Pernambuco,Masculino,52,12,4000
Pernambuco,Masculino,28,4,800
Pernambuco,Masculino,46,9,3800
Pernambuco,Masculino,37,12,1500
Pernambuco,Masculino,37,12,2000
Pernambuco,Masculino,45,1,400
Pernambuco,Masculino,48,12,600
Pernambuco,Masculino,40,12,2800
Pernambuco,Masculino,31,12,4500
Pernambuco,Masculino,41,16,2000
Pernambuco,Masculino,29,7,700
Pernambuco,Masculino,51,6,788
Pernambuco,Masculino,36,8,1750
Pernambuco,Masculino,43,12,1000
Pernambuco,Masculino,26,17,1200
Pernambuco,Masculino,39,6,2000
Pernambuco,Masculino,45,6,1500
Pernambuco,Masculino,27,12,788
Pernambuco,Masculino,60,6,788
Pernambuco,Masculino,32,11,1200
Pernambuco,Masculino,29,5,788
Pernambuco,Masculino,38,6,1200
Pernambuco,Masculino,28,1,788
Pernambuco,Masculino,25,12,788
Pernambuco,Masculino,28,12,788
Pernambuco,Masculino,50,12,1200
Pernambuco,Masculino,56,12,1580
Pernambuco,Masculino,38,12,788
Pernambuco,Masculino,50,5,800
Pernambuco,Masculino,41,12,3000
Pernambuco,Masculino,52,1,788
Pernambuco,Masculino,32,1,0
Pernambuco,Masculino,36,5,1100
Pernambuco,Masculino,59,1,600
Pernambuco,Masculino,49,3,700
Pernambuco,Masculino,53,2,700
Pernambuco,Masculino,44,4,1100
Pernambuco,Masculino,45,3,788
Pernambuco,Masculino,20,13,800
Pernambuco,Masculino,47,16,3000
Pernambuco,Masculino,46,12,788
Pernambuco,Masculino,30,12,4000
Pernambuco,Masculino,54,4,600
Pernambuco,Masculino,46,8,956
Pernambuco,Masculino,41,9,1580
Pernambuco,Masculino,39,1,1200
Pernambuco,Masculino,38,12,1050
Pernambuco,Masculino,53,6,788
Pernambuco,Masculino,28,12,900
Pernambuco,Masculino,27,3,600
Pernambuco,Masculino,22,12,788
Pernambuco,Masculino,40,6,1000
Pernambuco,Masculino,71,3,230
Pernambuco,Masculino,41,16,1200
Pernambuco,Masculino,42,3,700
Pernambuco,Masculino,30,3,410
Pernambuco,Masculino,48,2,410
Pernambuco,Masculino,20,10,0
Pernambuco,Masculino,36,2,300
Pernambuco,Masculino,32,3,600
Pernambuco,Masculino,43,1,788
Pernambuco,Masculino,52,3,500
Pernambuco,Masculino,42,16,6000
Pernambuco,Masculino,31,12,800
Pernambuco,Masculino,43,10,788
Pernambuco,Masculino,50,1,600
Pernambuco,Masculino,32,16,2000
Pernambuco,Masculino,46,5,1200
Pernambuco,Masculino,77,16,2110
Pernambuco,Masculino,41,8,1500
Pernambuco,Masculino,50,16,7000
Pernambuco,Masculino,28,12,3500
Pernambuco,Masculino,46,12,10000
Pernambuco,Masculino,34,16,6000
Pernambuco,Masculino,34,8,700
Pernambuco,Masculino,26,8,788
Pernambuco,Masculino,44,16,3500
Pernambuco,Masculino,57,2,0
Pernambuco,Masculino,23,12,788
Pernambuco,Masculino,25,12,600
Pernambuco,Masculino,34,9,788
Pernambuco,Masculino,44,12,800
Pernambuco,Masculino,24,12,788
Pernambuco,Masculino,47,1,1000
Pernambuco,Masculino,55,9,788
Pernambuco,Masculino,35,4,350
Pernambuco,Masculino,31,17,788
Pernambuco,Masculino,51,3,300
Pernambuco,Masculino,57,4,1500
Pernambuco,Masculino,23,1,800
Pernambuco,Masculino,44,1,500
Pernambuco,Masculino,44,6,720
Pernambuco,Masculino,31,12,788
Pernambuco,Masculino,29,5,100
Pernambuco,Masculino,49,1,700
Pernambuco,Masculino,26,2,15
Pernambuco,Masculino,65,5,0
Pernambuco,Masculino,41,1,150
Pernambuco,Masculino,72,1,0
Pernambuco,Masculino,51,4,0
Pernambuco,Masculino,48,5,200
Pernambuco,Masculino,29,5,40
Pernambuco,Masculino,44,9,500
Pernambuco,Masculino,55,8,50
Pernambuco,Masculino,39,6,400
Pernambuco,Masculino,28,9,800
Pernambuco,Masculino,48,2,788
Pernambuco,Masculino,51,4,788
Pernambuco,Masculino,41,16,1300
Pernambuco,Masculino,37,16,1300
Pernambuco,Masculino,34,1,300
Pernambuco,Masculino,55,1,250
Pernambuco,Masculino,49,4,1500
Pernambuco,Masculino,50,1,830
Pernambuco,Masculino,39,1,800
Pernambuco,Masculino,57,1,350
Pernambuco,Masculino,25,7,500
Pernambuco,Masculino,51,1,500
Pernambuco,Masculino,43,1,300
Pernambuco,Masculino,50,2,400
Pernambuco,Masculino,41,3,500
Pernambuco,Masculino,40,3,500
Pernambuco,Masculino,29,1,300
Pernambuco,Masculino,54,1,0
Pernambuco,Masculino,32,3,1000
Pernambuco,Masculino,47,10,800
Pernambuco,Masculino,47,1,500
Pernambuco,Masculino,41,1,400
Pernambuco,Masculino,46,1,200
Pernambuco,Masculino,46,5,788
Pernambuco,Masculino,44,1,600
Pernambuco,Masculino,72,5,7000
Pernambuco,Masculino,38,12,120
Pernambuco,Masculino,76,1,300
Pernambuco,Masculino,55,5,300
Pernambuco,Masculino,37,7,400
