UF,Sexo,Idade,Anos de Estudo,Renda
Rondônia,Feminino,23,12,1150
Rondônia,Feminino,35,15,880
Rondônia,Feminino,47,9,150
Rondônia,Feminino,34,12,790
Rondônia,Feminino,60,12,1700
Rondônia,Feminino,50,14,1800
Rondônia,Feminino,46,12,3000
Rondônia,Feminino,49,6,2500
Rondônia,Feminino,52,6,1200
Rondônia,Feminino,43,10,1050
Rondônia,Feminino,62,12,1150
Rondônia,Feminino,41,16,4000
Rondônia,Feminino,44,5,788
Rondônia,Feminino,40,9,1000
Rondônia,Feminino,40,2,300
Rondônia,Feminino,32,12,750
Rondônia,Feminino,38,12,3600
Rondônia,Feminino,46,16,4800
Rondônia,Feminino,46,12,900
Rondônia,Feminino,45,7,400
Rondônia,Feminino,38,7,850
Rondônia,Feminino,32,12,650
Rondônia,Feminino,39,6,300
Rondônia,Feminino,49,5,900
Rondônia,Feminino,34,11,1000
Rondônia,Feminino,38,8,970
Rondônia,Feminino,36,12,1000
Rondônia,Feminino,45,7,600
Rondônia,Feminino,44,10,800
Rondônia,Feminino,33,12,1200
Rondônia,Feminino,29,15,1300
Rondônia,Feminino,46,1,550
Rondônia,Feminino,49,1,1200
Rondônia,Feminino,40,9,850
Rondônia,Feminino,37,11,400
Rondônia,Feminino,49,6,788
Rondônia,Feminino,55,9,380
Rondônia,Feminino,66,1,1600
Rondônia,Feminino,25,12,390
Rondônia,Feminino,54,1,400
Rondônia,Feminino,34,16,900
Rondônia,Feminino,23,15,1600
Rondônia,Feminino,32,12,1400
Rondônia,Feminino,36,12,1400
Rondônia,Feminino,42,12,1700
Rondônia,Feminino,46,12,4124
Rondônia,Feminino,51,12,1500
Rondônia,Feminino,37,11,950
Rondônia,Feminino,32,5,788
Rondônia,Feminino,36,9,788
Rondônia,Feminino,43,12,1100
Rondônia,Feminino,35,16,2150
Rondônia,Feminino,50,6,300
Rondônia,Feminino,42,16,2800
Rondônia,Feminino,36,16,9000
Rondônia,Feminino,26,11,1500
Rondônia,Feminino,28,12,3000
Rondônia,Feminino,30,7,550
Rondônia,Feminino,36,12,1200
Rondônia,Feminino,44,6,900
Rondônia,Feminino,19,12,2300
Rondônia,Feminino,36,16,5000
Rondônia,Feminino,28,5,430
Rondônia,Feminino,36,12,300
Rondônia,Feminino,22,16,805
Rondônia,Feminino,49,12,400
Rondônia,Feminino,32,6,200
Rondônia,Feminino,26,15,1000
Rondônia,Feminino,31,6,500
Rondônia,Feminino,29,14,1000
Rondônia,Feminino,38,7,1300
Rondônia,Feminino,62,10,300
Rondônia,Feminino,60,3,788
Rondônia,Feminino,32,9,1020
Rondônia,Feminino,43,1,600
Rondônia,Feminino,26,12,1920
Rondônia,Feminino,40,7,830
Rondônia,Feminino,36,12,1000
Rondônia,Feminino,39,6,788
Rondônia,Feminino,38,16,1200
Rondônia,Feminino,17,11,230
Rondônia,Feminino,56,7,500
Rondônia,Feminino,45,1,1800
Rondônia,Feminino,38,5,0
Rondônia,Feminino,23,9,300
Rondônia,Feminino,43,10,788
Rondônia,Feminino,38,6,788
Rondônia,Feminino,59,4,1500
Rondônia,Feminino,36,12,800
Rondônia,Feminino,52,12,788
Rondônia,Feminino,38,1,400
Rondônia,Feminino,66,16,2000
Rondônia,Feminino,31,15,300
Rondônia,Feminino,49,12,1300
Rondônia,Feminino,33,10,200
Rondônia,Feminino,23,14,850
Rondônia,Feminino,47,17,788
Rondônia,Feminino,34,10,800
Rondônia,Feminino,38,8,1000
Rondônia,Feminino,33,16,2000
Rondônia,Feminino,46,9,788
Rondônia,Feminino,39,9,100
Rondônia,Feminino,21,9,788
Rondônia,Feminino,26,10,788
Rondônia,Feminino,34,12,789
Rondônia,Feminino,40,14,2800
Rondônia,Feminino,32,13,2000
Rondônia,Feminino,45,16,1150
Rondônia,Feminino,23,7,788
Rondônia,Feminino,59,5,250
Rondônia,Feminino,58,16,2000
Rondônia,Feminino,46,12,788
Rondônia,Feminino,51,12,780
Rondônia,Feminino,38,6,900
Rondônia,Feminino,36,12,788
Rondônia,Feminino,47,13,150
Rondônia,Feminino,46,16,1700
Rondônia,Feminino,59,9,80
Rondônia,Feminino,50,6,2000
Rondônia,Feminino,54,5,788
Rondônia,Feminino,47,5,870
Rondônia,Feminino,37,11,1100
Rondônia,Feminino,34,10,200
Rondônia,Feminino,50,4,788
Rondônia,Feminino,59,9,400
Rondônia,Feminino,59,2,250
Rondônia,Feminino,39,9,788
Rondônia,Feminino,27,1,600
Rondônia,Feminino,53,6,500
Rondônia,Feminino,35,16,2400
Rondônia,Feminino,40,6,800
Rondônia,Feminino,30,5,1400
Rondônia,Feminino,57,10,1000
Rondônia,Feminino,31,13,1200
Rondônia,Feminino,38,9,1500
Rondônia,Feminino,41,9,2000
Rondônia,Feminino,44,9,788
Rondônia,Feminino,56,5,1000
Rondônia,Feminino,45,16,2790
Rondônia,Feminino,45,9,300
Rondônia,Feminino,44,9,800
Rondônia,Feminino,31,12,900
Rondônia,Feminino,44,12,788
Rondônia,Feminino,63,1,788
Rondônia,Feminino,32,16,3000
Rondônia,Feminino,46,6,830
Rondônia,Feminino,40,12,1200
Rondônia,Feminino,36,12,788
Rondônia,Feminino,36,12,2000
Rondônia,Feminino,25,16,3000
Rondônia,Feminino,25,10,1024
Rondônia,Feminino,56,9,1500
Rondônia,Feminino,36,12,4000
Rondônia,Feminino,28,7,788
Rondônia,Feminino,35,6,1050
Rondônia,Feminino,28,16,1300
Rondônia,Feminino,35,12,924
Rondônia,Feminino,33,14,1300
Rondônia,Feminino,53,5,950
Rondônia,Feminino,29,10,150
Rondônia,Feminino,40,5,0
Rondônia,Feminino,57,5,0
Rondônia,Feminino,54,5,0
Rondônia,Feminino,35,16,2800
Rondônia,Feminino,53,9,800
Rondônia,Feminino,27,12,1500
Rondônia,Feminino,39,5,900
Rondônia,Feminino,43,5,500
Rondônia,Feminino,48,5,600
Rondônia,Feminino,41,8,1100
Rondônia,Feminino,44,9,788
Rondônia,Feminino,43,12,1200
Rondônia,Feminino,36,12,1500
Rondônia,Feminino,33,12,2800
Rondônia,Feminino,49,9,2000
Rondônia,Feminino,38,12,788
Rondônia,Feminino,41,15,1800
Rondônia,Feminino,52,8,1000
Rondônia,Feminino,38,12,1700
Rondônia,Feminino,36,12,800
Rondônia,Feminino,48,12,1600
Rondônia,Feminino,62,16,5000
Rondônia,Feminino,38,12,3500
Rondônia,Feminino,58,16,7900
Rondônia,Feminino,49,9,1000
Rondônia,Feminino,52,9,1200
Rondônia,Feminino,39,12,1500
Rondônia,Feminino,28,12,960
Rondônia,Feminino,26,12,1800
Rondônia,Feminino,67,1,350
Rondônia,Feminino,60,9,1200
Rondônia,Feminino,47,16,1800
Rondônia,Feminino,36,8,1000
Rondônia,Feminino,39,13,1200
Rondônia,Feminino,38,16,3000
Rondônia,Feminino,40,12,800
Rondônia,Feminino,37,12,1000
Rondônia,Feminino,60,1,2500
Rondônia,Feminino,22,16,1600
Rondônia,Feminino,46,16,3500
Rondônia,Feminino,47,9,1000
Rondônia,Feminino,43,7,1100
Rondônia,Feminino,45,7,788
Rondônia,Feminino,47,16,6000
Rondônia,Feminino,53,15,3500
Rondônia,Feminino,49,12,2000
Rondônia,Feminino,55,12,1000
Rondônia,Feminino,56,16,5000
Rondônia,Feminino,63,16,1600
Rondônia,Feminino,45,16,6000
Rondônia,Feminino,51,12,2000
Rondônia,Feminino,43,12,1200
Rondônia,Feminino,39,16,1800
Rondônia,Feminino,29,12,788
Rondônia,Feminino,35,13,1720
Rondônia,Feminino,35,12,1570
Rondônia,Feminino,51,16,4500
Rondônia,Feminino,28,9,900
Rondônia,Feminino,25,12,2000
Rondônia,Feminino,43,12,1000
Rondônia,Feminino,49,3,500
Rondônia,Feminino,37,12,840
Rondônia,Feminino,51,16,1900
Rondônia,Feminino,43,12,788
Rondônia,Feminino,54,2,844
Rondônia,Feminino,29,12,350
Rondônia,Feminino,45,9,1000
Rondônia,Feminino,25,12,800
Rondônia,Feminino,34,16,2000
Rondônia,Feminino,28,16,2600
Rondônia,Feminino,61,7,200
Rondônia,Feminino,28,12,600
Rondônia,Feminino,35,9,400
Rondônia,Feminino,43,16,4000
Rondônia,Feminino,53,12,2500
Rondônia,Feminino,27,16,700
Rondônia,Feminino,28,13,1400
Rondônia,Feminino,18,12,1000
Rondônia,Feminino,29,15,1500
Rondônia,Feminino,29,8,950
Rondônia,Feminino,60,1,780
Rondônia,Feminino,48,9,1200
Rondônia,Feminino,40,9,1500
Rondônia,Feminino,47,9,788
Rondônia,Feminino,31,16,2800
Rondônia,Feminino,49,4,800
Rondônia,Feminino,49,12,2200
Rondônia,Feminino,51,16,3200
Rondônia,Feminino,32,16,2500
Rondônia,Feminino,31,10,1200
Rondônia,Feminino,40,16,2400
Rondônia,Feminino,21,13,1150
Rondônia,Feminino,36,13,1050
Rondônia,Feminino,25,9,820
Rondônia,Feminino,46,12,1500
Rondônia,Feminino,54,12,1400
Rondônia,Feminino,49,16,4500
Rondônia,Feminino,30,12,3000
Rondônia,Feminino,35,8,788
Rondônia,Feminino,50,9,1000
Rondônia,Feminino,48,15,1000
Rondônia,Feminino,36,9,1300
Rondônia,Feminino,24,16,2500
Rondônia,Feminino,59,12,3200
Rondônia,Feminino,45,12,800
Rondônia,Feminino,22,10,788
Rondônia,Feminino,49,9,900
Rondônia,Feminino,40,4,900
Rondônia,Feminino,44,5,700
Rondônia,Feminino,53,9,788
Rondônia,Feminino,42,5,850
Rondônia,Feminino,43,11,1500
Rondônia,Feminino,59,6,300
Rondônia,Feminino,39,12,1200
Rondônia,Feminino,41,15,3500
Rondônia,Feminino,34,16,3500
Rondônia,Feminino,37,8,800
Rondônia,Feminino,32,16,2100
Rondônia,Feminino,43,15,1900
Rondônia,Feminino,29,16,12500
Rondônia,Feminino,53,16,6800
Rondônia,Feminino,53,16,4000
Rondônia,Feminino,27,16,2200
Rondônia,Feminino,33,16,10000
Rondônia,Feminino,38,12,1000
Rondônia,Feminino,18,8,1000
Rondônia,Feminino,43,9,3000
Rondônia,Feminino,40,11,827
Rondônia,Feminino,27,6,35
Rondônia,Feminino,38,12,1500
Rondônia,Feminino,39,5,300
Rondônia,Feminino,50,1,200
Rondônia,Feminino,60,6,1000
Rondônia,Feminino,24,12,1600
Rondônia,Feminino,56,6,1500
Rondônia,Feminino,45,11,1800
Rondônia,Feminino,46,10,1200
Rondônia,Feminino,52,16,3500
Rondônia,Feminino,44,12,872
Rondônia,Feminino,46,16,1000
Rondônia,Feminino,56,6,1000
Rondônia,Feminino,24,14,1500
Rondônia,Feminino,59,6,1100
Rondônia,Feminino,48,16,1900
Rondônia,Feminino,36,13,600
Rondônia,Feminino,33,12,1200
Rondônia,Feminino,39,16,9000
Rondônia,Feminino,50,16,3600
Rondônia,Feminino,36,12,3200
Rondônia,Feminino,34,12,850
Rondônia,Feminino,41,6,788
Rondônia,Feminino,52,5,250
Rondônia,Feminino,26,12,830
Rondônia,Feminino,34,16,9000
Rondônia,Feminino,53,10,400
Rondônia,Feminino,43,12,3500
Rondônia,Feminino,50,9,850
Rondônia,Feminino,42,15,788
Rondônia,Feminino,40,4,400
Rondônia,Feminino,59,16,2000
Rondônia,Feminino,28,14,1000
Rondônia,Feminino,57,9,1700
Rondônia,Feminino,50,2,0
Rondônia,Feminino,18,9,1300
Rondônia,Feminino,52,15,5000
Rondônia,Feminino,36,12,800
Rondônia,Feminino,49,12,1000
Rondônia,Feminino,38,12,1100
Rondônia,Feminino,19,10,876
Rondônia,Feminino,46,6,788
Rondônia,Feminino,33,16,788
Rondônia,Feminino,35,12,1200
Rondônia,Feminino,47,12,950
Rondônia,Feminino,34,12,3000
Rondônia,Feminino,49,13,500
Rondônia,Feminino,45,5,640
Rondônia,Feminino,32,5,800
Rondônia,Feminino,47,12,1000
Rondônia,Feminino,47,16,400
Rondônia,Feminino,44,15,788
Rondônia,Feminino,30,9,1000
Rondônia,Feminino,39,8,788
Rondônia,Feminino,46,12,800
Rondônia,Feminino,30,14,3000
Rondônia,Feminino,52,16,4000
Rondônia,Feminino,30,5,360
Rondônia,Feminino,34,16,2205
Rondônia,Feminino,41,12,800
Rondônia,Feminino,34,12,2100
Rondônia,Feminino,53,16,1200
Rondônia,Feminino,53,9,1200
Rondônia,Feminino,52,5,950
Rondônia,Feminino,26,12,788
Rondônia,Feminino,26,12,300
Rondônia,Feminino,46,9,400
Rondônia,Feminino,53,5,300
Rondônia,Feminino,38,17,500
Rondônia,Feminino,36,12,788
Rondônia,Feminino,38,9,788
Rondônia,Feminino,40,12,500
Rondônia,Feminino,28,16,1400
Rondônia,Feminino,49,14,400
Rondônia,Feminino,52,2,0
Rondônia,Feminino,21,9,300
Rondônia,Feminino,57,12,1200
Rondônia,Feminino,37,5,830
Rondônia,Feminino,48,12,400
Rondônia,Feminino,33,5,0
Rondônia,Feminino,41,12,0
Rondônia,Feminino,58,5,0
Rondônia,Feminino,31,12,200
Rondônia,Feminino,53,3,0
Rondônia,Feminino,76,2,0
Rondônia,Feminino,26,16,2300
Rondônia,Feminino,38,12,815
Rondônia,Feminino,61,1,200
Rondônia,Feminino,60,16,2200
Rondônia,Feminino,22,9,300
Rondônia,Feminino,20,5,600
Rondônia,Feminino,27,12,1100
Rondônia,Feminino,37,8,2500
Rondônia,Feminino,51,3,400
Rondônia,Feminino,34,12,780
Rondônia,Feminino,40,10,980
Rondônia,Feminino,34,6,500
Rondônia,Feminino,35,9,788
Rondônia,Feminino,41,5,400
Rondônia,Feminino,51,5,150
Rondônia,Feminino,35,5,800
Rondônia,Feminino,39,5,2000
Rondônia,Feminino,46,16,0
Rondônia,Feminino,52,16,788
Rondônia,Feminino,53,5,560
Rondônia,Feminino,44,16,1017
Rondônia,Feminino,32,6,0
Rondônia,Feminino,39,12,788
Rondônia,Feminino,43,16,850
Rondônia,Feminino,67,3,1900
Rondônia,Feminino,61,12,1200
Acre,Feminino,36,12,1800
Acre,Feminino,39,10,500
Acre,Feminino,43,12,1000
Acre,Feminino,52,1,0
Acre,Feminino,65,1,0
Acre,Feminino,40,12,788
Acre,Feminino,45,5,788
Acre,Feminino,51,3,766
Acre,Feminino,29,11,400
Acre,Feminino,42,12,2500
Acre,Feminino,28,9,500
Acre,Feminino,54,1,0
Acre,Feminino,40,1,500
Acre,Feminino,46,12,1200
Acre,Feminino,54,12,1500
Acre,Feminino,55,4,788
Acre,Feminino,36,13,2500
Acre,Feminino,28,10,200
Acre,Feminino,52,9,500
Acre,Feminino,32,16,3200
Acre,Feminino,26,6,400
Acre,Feminino,55,1,0
Acre,Feminino,48,1,0
Acre,Feminino,36,5,0
Acre,Feminino,37,16,2200
Acre,Feminino,23,16,1576
Acre,Feminino,52,8,150
Acre,Feminino,53,3,788
Acre,Feminino,33,12,1100
Acre,Feminino,33,12,200
Acre,Feminino,57,6,788
Acre,Feminino,42,5,788
Acre,Feminino,37,12,840
Acre,Feminino,54,4,788
Acre,Feminino,31,8,788
Acre,Feminino,31,14,788
Acre,Feminino,39,12,1200
Acre,Feminino,42,7,150
Acre,Feminino,43,16,2300
Acre,Feminino,25,5,300
Acre,Feminino,57,1,100
Acre,Feminino,43,16,2100
Acre,Feminino,29,4,1000
Acre,Feminino,44,16,1800
Acre,Feminino,37,16,1500
Acre,Feminino,43,16,3700
Acre,Feminino,32,16,2125
Acre,Feminino,40,1,300
Acre,Feminino,24,14,800
Acre,Feminino,33,1,200
Acre,Feminino,28,1,200
Acre,Feminino,30,9,788
Acre,Feminino,39,12,900
Acre,Feminino,54,5,300
Acre,Feminino,32,12,900
Acre,Feminino,48,16,1300
Acre,Feminino,34,12,788
Acre,Feminino,42,5,350
Acre,Feminino,51,5,450
Acre,Feminino,50,1,0
Acre,Feminino,46,16,2500
Acre,Feminino,26,1,0
Acre,Feminino,50,1,200
Acre,Feminino,44,13,2115
Acre,Feminino,41,12,800
Acre,Feminino,38,12,340
Acre,Feminino,47,16,1600
Acre,Feminino,54,12,2500
Acre,Feminino,56,13,5000
Acre,Feminino,63,9,1700
Acre,Feminino,42,16,6000
Acre,Feminino,41,9,788
Acre,Feminino,18,10,500
Acre,Feminino,40,1,200
Acre,Feminino,43,12,550
Acre,Feminino,45,16,2000
Acre,Feminino,47,9,300
Acre,Feminino,36,12,788
Acre,Feminino,40,16,800
Acre,Feminino,46,12,788
Acre,Feminino,30,13,788
Acre,Feminino,27,14,1100
Acre,Feminino,56,12,1500
Acre,Feminino,24,16,2100
Acre,Feminino,47,11,2000
Acre,Feminino,41,16,900
Acre,Feminino,58,1,1000
Acre,Feminino,30,9,600
Acre,Feminino,22,12,788
Acre,Feminino,49,16,3200
Acre,Feminino,43,11,788
Acre,Feminino,34,12,788
Acre,Feminino,37,6,2000
Acre,Feminino,31,12,650
Acre,Feminino,48,16,6000
Acre,Feminino,58,12,1000
Acre,Feminino,42,16,2000
Acre,Feminino,45,12,900
Acre,Feminino,29,6,100
Acre,Feminino,36,12,1200
Acre,Feminino,52,4,788
Acre,Feminino,40,16,2400
Acre,Feminino,40,9,1500
Acre,Feminino,38,9,788
Acre,Feminino,70,1,600
Acre,Feminino,21,11,788
Acre,Feminino,28,13,3000
Acre,Feminino,70,9,200
Acre,Feminino,45,16,6400
Acre,Feminino,71,16,15000
Acre,Feminino,40,13,800
Acre,Feminino,31,10,100
Acre,Feminino,36,1,820
Acre,Feminino,31,12,800
Acre,Feminino,31,12,1200
Acre,Feminino,38,12,1000
Acre,Feminino,22,12,788
Acre,Feminino,60,12,900
Acre,Feminino,36,12,789
Acre,Feminino,45,12,1200
Acre,Feminino,44,16,1500
Acre,Feminino,55,12,600
Acre,Feminino,43,16,2100
Acre,Feminino,43,16,2400
Acre,Feminino,39,9,395
Acre,Feminino,25,15,788
Acre,Feminino,39,16,1200
Acre,Feminino,42,12,1500
Acre,Feminino,50,12,3000
Acre,Feminino,48,12,788
Acre,Feminino,32,9,2000
Acre,Feminino,40,14,880
Acre,Feminino,22,13,600
Acre,Feminino,63,12,1000
Acre,Feminino,46,12,1500
Acre,Feminino,36,9,788
Acre,Feminino,40,16,1900
Acre,Feminino,37,9,850
Acre,Feminino,44,12,2000
Acre,Feminino,31,8,788
Acre,Feminino,47,13,788
Acre,Feminino,46,16,3000
Acre,Feminino,29,12,788
Acre,Feminino,35,5,500
Acre,Feminino,46,12,1500
Acre,Feminino,46,9,1150
Acre,Feminino,42,16,3000
Acre,Feminino,47,12,1200
Acre,Feminino,41,1,1500
Acre,Feminino,42,9,2200
Acre,Feminino,20,12,788
Acre,Feminino,42,3,788
Acre,Feminino,45,9,500
Acre,Feminino,23,11,1000
Acre,Feminino,46,1,350
Acre,Feminino,47,1,788
Acre,Feminino,30,12,788
Acre,Feminino,35,12,320
Acre,Feminino,61,1,788
Acre,Feminino,43,16,5000
Acre,Feminino,37,1,750
Acre,Feminino,23,9,500
Acre,Feminino,21,12,788
Acre,Feminino,50,9,850
Acre,Feminino,46,16,4500
Acre,Feminino,38,12,1300
Acre,Feminino,48,12,400
Acre,Feminino,47,1,788
Acre,Feminino,46,9,200
Acre,Feminino,30,1,70
Acre,Feminino,45,1,600
Acre,Feminino,59,1,250
Acre,Feminino,41,9,800
Acre,Feminino,46,12,900
Acre,Feminino,64,1,0
Acre,Feminino,33,12,1100
Acre,Feminino,53,12,788
Acre,Feminino,36,9,200
Acre,Feminino,32,1,800
Acre,Feminino,51,11,300
Acre,Feminino,54,1,600
Acre,Feminino,47,9,600
Acre,Feminino,62,1,100
Acre,Feminino,30,15,788
Acre,Feminino,47,12,1020
Acre,Feminino,42,12,1100
Acre,Feminino,49,3,100
Acre,Feminino,44,1,1000
Acre,Feminino,49,6,788
Acre,Feminino,46,9,500
Acre,Feminino,26,9,1000
Acre,Feminino,42,16,2500
Acre,Feminino,50,13,1000
Acre,Feminino,48,9,788
Acre,Feminino,31,5,788
Acre,Feminino,36,12,788
Acre,Feminino,67,6,200
Acre,Feminino,55,5,788
Acre,Feminino,29,16,788
Acre,Feminino,33,14,4000
Acre,Feminino,21,9,500
Acre,Feminino,27,10,800
Acre,Feminino,42,15,1700
Acre,Feminino,41,5,500
Acre,Feminino,43,1,788
Acre,Feminino,44,12,1020
Acre,Feminino,36,12,720
Acre,Feminino,62,1,1500
Acre,Feminino,24,16,1500
Acre,Feminino,39,12,788
Acre,Feminino,39,12,350
Acre,Feminino,37,17,0
Acre,Feminino,33,1,250
Acre,Feminino,36,1,500
Acre,Feminino,75,1,0
Acre,Feminino,41,1,300
Acre,Feminino,25,9,700
Acre,Feminino,40,12,1300
Acre,Feminino,28,9,500
Acre,Feminino,31,6,100
Acre,Feminino,55,12,2000
Acre,Feminino,43,9,300
Acre,Feminino,38,16,5000
Acre,Feminino,69,1,0
Acre,Feminino,47,3,0
Acre,Feminino,48,1,60
Acre,Feminino,28,12,0
Acre,Feminino,69,1,0
Acre,Feminino,49,12,700
Acre,Feminino,42,1,0
Acre,Feminino,61,16,3500
Acre,Feminino,33,12,788
Acre,Feminino,40,12,788
Acre,Feminino,48,1,0
Acre,Feminino,27,9,300
Acre,Feminino,64,1,147
Acre,Feminino,56,5,300
Acre,Feminino,46,16,700
Acre,Feminino,47,13,0
Amazonas,Feminino,40,7,720
Amazonas,Feminino,35,16,5500
Amazonas,Feminino,60,1,788
Amazonas,Feminino,52,5,788
Amazonas,Feminino,58,1,0
Amazonas,Feminino,72,5,0
Amazonas,Feminino,31,12,500
Amazonas,Feminino,40,8,300
Amazonas,Feminino,56,5,788
Amazonas,Feminino,27,16,1900
Amazonas,Feminino,20,15,500
Amazonas,Feminino,34,16,1875
Amazonas,Feminino,46,3,780
Amazonas,Feminino,49,1,1200
Amazonas,Feminino,38,5,600
Amazonas,Feminino,55,5,200
Amazonas,Feminino,35,3,788
Amazonas,Feminino,35,3,0
Amazonas,Feminino,25,12,1200
Amazonas,Feminino,49,3,300
Amazonas,Feminino,31,13,1400
Amazonas,Feminino,34,16,1400
Amazonas,Feminino,33,16,1200
Amazonas,Feminino,38,10,900
Amazonas,Feminino,37,16,1200
Amazonas,Feminino,73,10,0
Amazonas,Feminino,55,2,600
Amazonas,Feminino,48,16,3800
Amazonas,Feminino,37,16,2800
Amazonas,Feminino,36,12,2100
Amazonas,Feminino,34,10,788
Amazonas,Feminino,50,1,400
Amazonas,Feminino,29,12,400
Amazonas,Feminino,56,1,0
Amazonas,Feminino,37,1,0
Amazonas,Feminino,35,6,788
Amazonas,Feminino,50,9,788
Amazonas,Feminino,37,1,200
Amazonas,Feminino,34,12,788
Amazonas,Feminino,31,12,1000
Amazonas,Feminino,49,16,2300
Amazonas,Feminino,41,12,788
Amazonas,Feminino,24,6,250
Amazonas,Feminino,54,1,100
Amazonas,Feminino,26,1,300
Amazonas,Feminino,37,12,788
Amazonas,Feminino,51,16,3500
Amazonas,Feminino,45,9,600
Amazonas,Feminino,49,16,1600
Amazonas,Feminino,49,3,788
Amazonas,Feminino,58,16,1100
Amazonas,Feminino,31,7,1200
Amazonas,Feminino,50,12,1576
Amazonas,Feminino,34,4,450
Amazonas,Feminino,36,12,788
Amazonas,Feminino,34,9,788
Amazonas,Feminino,43,16,1000
Amazonas,Feminino,42,16,2300
Amazonas,Feminino,56,16,5000
Amazonas,Feminino,58,9,900
Amazonas,Feminino,30,9,1200
Amazonas,Feminino,29,4,0
Amazonas,Feminino,29,12,900
Amazonas,Feminino,56,12,500
Amazonas,Feminino,37,12,788
Amazonas,Feminino,52,5,788
Amazonas,Feminino,32,9,5000
Amazonas,Feminino,58,12,180
Amazonas,Feminino,33,13,788
Amazonas,Feminino,36,7,400
Amazonas,Feminino,31,12,400
Amazonas,Feminino,57,15,2200
Amazonas,Feminino,33,12,874
Amazonas,Feminino,49,2,250
Amazonas,Feminino,27,11,500
Amazonas,Feminino,32,12,1100
Amazonas,Feminino,63,12,500
Amazonas,Feminino,21,9,1200
Amazonas,Feminino,49,12,1200
Amazonas,Feminino,60,4,788
Amazonas,Feminino,69,3,100
Amazonas,Feminino,36,16,5000
Amazonas,Feminino,51,6,788
Amazonas,Feminino,55,11,1578
Amazonas,Feminino,59,4,150
Amazonas,Feminino,53,9,789
Amazonas,Feminino,49,8,280
Amazonas,Feminino,33,12,400
Amazonas,Feminino,37,12,788
Amazonas,Feminino,35,16,2232
Amazonas,Feminino,43,12,788
Amazonas,Feminino,45,12,2300
Amazonas,Feminino,36,12,788
Amazonas,Feminino,48,12,500
Amazonas,Feminino,52,12,788
Amazonas,Feminino,42,12,900
Amazonas,Feminino,42,16,980
Amazonas,Feminino,48,16,1500
Amazonas,Feminino,52,10,100
Amazonas,Feminino,42,16,1400
Amazonas,Feminino,39,16,900
Amazonas,Feminino,26,15,1560
Amazonas,Feminino,32,16,1500
Amazonas,Feminino,55,12,1500
Amazonas,Feminino,56,5,788
Amazonas,Feminino,35,1,500
Amazonas,Feminino,53,7,0
Amazonas,Feminino,57,5,788
Amazonas,Feminino,46,12,1014
Amazonas,Feminino,60,2,100
Amazonas,Feminino,45,5,1000
Amazonas,Feminino,37,12,1500
Amazonas,Feminino,28,12,600
Amazonas,Feminino,40,16,900
Amazonas,Feminino,32,4,150
Amazonas,Feminino,68,1,400
Amazonas,Feminino,42,12,780
Amazonas,Feminino,36,9,1200
Amazonas,Feminino,44,9,1000
Amazonas,Feminino,56,12,4000
Amazonas,Feminino,55,12,1300
Amazonas,Feminino,52,12,1800
Amazonas,Feminino,55,12,300
Amazonas,Feminino,61,1,180
Amazonas,Feminino,55,2,600
Amazonas,Feminino,43,1,1500
Amazonas,Feminino,55,12,1200
Amazonas,Feminino,37,16,2800
Amazonas,Feminino,50,14,1000
Amazonas,Feminino,52,12,4000
Amazonas,Feminino,61,9,500
Amazonas,Feminino,46,16,0
Amazonas,Feminino,57,12,788
Amazonas,Feminino,50,9,788
Amazonas,Feminino,48,16,5000
Amazonas,Feminino,53,16,3000
Amazonas,Feminino,24,16,700
Amazonas,Feminino,66,12,1620
Amazonas,Feminino,40,5,788
Amazonas,Feminino,42,11,1576
Amazonas,Feminino,45,7,600
Amazonas,Feminino,27,12,830
Amazonas,Feminino,29,16,1500
Amazonas,Feminino,56,5,788
Amazonas,Feminino,25,12,400
Amazonas,Feminino,44,12,788
Amazonas,Feminino,65,6,2000
Amazonas,Feminino,59,1,800
Amazonas,Feminino,29,11,750
Amazonas,Feminino,41,4,300
Amazonas,Feminino,22,12,900
Amazonas,Feminino,81,13,300
Amazonas,Feminino,58,6,788
Amazonas,Feminino,61,3,1200
Amazonas,Feminino,40,16,300
Amazonas,Feminino,40,6,788
Amazonas,Feminino,60,12,150
Amazonas,Feminino,62,16,4000
Amazonas,Feminino,25,10,910
Amazonas,Feminino,45,16,4000
Amazonas,Feminino,62,12,1500
Amazonas,Feminino,45,12,788
Amazonas,Feminino,67,5,1500
Amazonas,Feminino,36,16,1500
Amazonas,Feminino,46,12,350
Amazonas,Feminino,51,10,600
Amazonas,Feminino,35,5,800
Amazonas,Feminino,58,16,2200
Amazonas,Feminino,26,6,400
Amazonas,Feminino,43,14,1400
Amazonas,Feminino,51,14,900
Amazonas,Feminino,68,9,300
Amazonas,Feminino,27,9,1000
Amazonas,Feminino,63,9,788
Amazonas,Feminino,56,12,1576
Amazonas,Feminino,51,16,5000
Amazonas,Feminino,30,16,1000
Amazonas,Feminino,38,16,2364
Amazonas,Feminino,58,12,5000
Amazonas,Feminino,61,6,400
Amazonas,Feminino,51,1,200
Amazonas,Feminino,38,12,500
Amazonas,Feminino,33,8,788
Amazonas,Feminino,47,12,500
Amazonas,Feminino,36,12,788
Amazonas,Feminino,28,12,500
Amazonas,Feminino,39,7,600
Amazonas,Feminino,60,12,800
Amazonas,Feminino,54,11,500
Amazonas,Feminino,38,16,1000
Amazonas,Feminino,71,12,250
